index,filename,title,full_year,start_year,mid_year,end_year,circa,continent,country,artstor_url,image_url,artstor_artist,first_artist,second_artist,notes,attributed_to,attributed_to_2,attributed_to_3,copy_of,in_style_of,workshop_of,circle_of
73,0000129.jpeg,Portrait of a ManPortrait of a Man Holding a Flower,c. 1505,,1505,,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_1039771261;prevRouteTS=1568655125183,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/frick_c25860_post_8b.jpg,"Matsys the Elder, Quentin (Flemish, 1466-1530)",Quentin Matsys,,,,,,,,,
74,0000130.jpeg,Portrait of a Goldsmith,1505-10,1505,1507.5,1510,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000254720;prevRouteTS=1568655125183,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d4029/41822000254720.jpg,"David, Gerard, ca. 1460-1523",Gerard David,,,,,,,,,
75,0000131.jpeg,Portrait of the Danish King Christian II,Either 1514 or 1515,1514,1514.5,1515,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKUNSTIG_10313757029;prevRouteTS=1568655125183,https://mdxdv.artstor.org/thumb/imgstor/size1/asmk/d0001/smk_kmssp789_8b_srgb.jpg,"Michiel Sittow, About 1468 Tallinn - 1525 Tallinn, Flemish",Michiel Sittow,,,,,,,,,
76,0000132.jpeg,Portrait of Charles V,1516,,1516,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_1039929991;prevRouteTS=1568655125183,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0124111g_post.jpg,Bernaert van Orley,Bernaert van Orley,,,,,,,,,
77,0000134.jpeg,Portrait of Dr. Joris van Zelle (Georg van Zelle; Georges de Zelle; Henri Zelle),1519,,1519,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_1039929636;prevRouteTS=1568655125183,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0008022g_post.jpg,Bernaert van Orley,Bernaert van Orley,,,,,,,,,
78,0000135.jpeg,The Magdalen,about 1510,,1510,,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGLIG_10313768430;prevRouteTS=1568655125183,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/ng_london_ng2614_8b_srgb.jpg,"Workshop of the Master of the Magdalen Legend, active about 1483 - 1527",Unsure,,,,,,,,Master of the Magdalen Legend,
79,0000137.jpeg,Portrait of a Gentleman,c. 1520,,1520,,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_10312336628;prevRouteTS=1568655125183,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/d0001/kress_2002_post_as_8b_srgb.jpg,"Bernaert van Orley, Attributed to, Dutch (Netherlandish), c. 1488-1541",Unsure,,,Bernaert van Orley,,,,,,
80,0000138.jpeg,Portrait of a Man Holding a Rosary,1510-1520,1510,1515,1520,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWALTERSIG_10312545927;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/walters/d0001/walters_pl1_37.251_tr_t05iii.jpg,Artist: Anonymous (Flemish),Anonymous,,,,,,,,,
81,0000139.jpeg,"Portrait of a Man, Aged 32",1521,,1521,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/LESSING_ART_10310751804;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/lessing/art/lessing_40030537_8b_srgb.jpg,Jan van Scorel (1495-1562),Jan van Scorel,,,,,,,,,
82,0000140.jpeg,Portrait of a Gentleman,1523,,1523,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_1039772236;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/frick_c23709_post_8b.jpg,"Benson, Ambrosius (Flemish, op.1519-m.1550)",Ambrosius Benson,,,,,,,,,
83,0000141.jpeg,Portrait of Isabella of Portugal,about 1450; later additions about 1500,1450,1450,1500,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/GETTY_GGMP_1031171754;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/getty/ggmp/gm_00074101_as_8b.jpg,"Workshop of Rogier van der Weyden (Netherlandish, 1399/1400 - 1464)",Unsure,,,,,,,,Rogier van der Weyden,
84,0000142.jpeg,Portrait of a Young Man,c. 1520,,1520,,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/LESSING_ART_10310751101;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/lessing/art/lessing_40040247_8b_srgb.jpg,Bernaert van Orley,Bernaert van Orley,,,,,,,,,
85,0000143.jpeg,"Portrait of a Lady, identified as Catherine of Aragon (1485-1536)",c. 1503-1504,1503,1503.5,1504,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/LESSING_ART_10310751774;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/lessing/art/lessing_40060149_8b_srgb.jpg,Michael Sittow (c. 1468-1525 or 1526),Michael Sittow,,,,,,,,,
86,0000144.jpeg,Portrait of a Benedictine Monk (Portrait of a 40-Year-Old Monk),1526,,1526,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARMNIG_10313470749;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/armn/d0001/rmn_art320315_as_8b_srgb.jpg,Jan Gossaert,Jan Gossaert,,,,,,,,,
87,0000145.jpeg,Portrait of a Canon,Late 1520's,1527,1528.5,1529,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000998425;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d4067/41822000998425.jpg,"Metsys, Quinten, 1466-1530",Quentin Matsys,,,,,,,,,
88,0000146.jpeg,Man in Fur (Self-Portrait?),c.1520,,1520,,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000998698;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d4069/41822000998698.jpg,"Orley, Bernard van, d. 1542",Bernard van Orley,,,,,,,,,
89,0000147.jpeg,Portrait of a Woman,c. 1530,,1530,,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10311807185;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/36173_post_8b.jpg,"Cleef the Elder, Joos van (Flemish, c.1490-1540)",Joos van Cleef the Elder,,,,,,,,,
90,0000148.jpeg,"Portrait of Francis I, King of France",c. 1525,,1525,,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_PHILADELPHIA_103884149;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/phil/pma_cat._769.jpg,"Joos van Cleve, Netherlandish (active Antwerp and France), first documented 1511, died 1540/41",Joos van Cleve,,,,,,,,,
91,0000149.jpeg,Portrait of a Gentleman,c. 1530,,1530,,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_CLARK_103904806;prevRouteTS=1568655143637,https://stor.artstor.org/stor/e688d098-4b1a-465a-8968-fd636a4b560e_size2,"Jan Gossaert, Flemish, c. 1472-1532",Jan Gossaert,,,,,,,,,
92,0000151.jpeg,Portrait of Francisco de los Cobos y Molina,about 1530 - 1532,1530,1531,1532,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/GETTY_GGMP_1031171536;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/getty/ggmp/gm_00093601_as_8b.jpg,"Jan Gossaert (called Mabuse) (Netherlandish, about 1478 - 1532)",Jan Gossaert,,,,,,,,,
93,0000152.jpeg,A Man holding a Glove,about 1530-2,1530,1531,1532,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGLIG_10313768076;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/ng_london_ng946_8b_srgb.jpg,"Jan Gossaert, active 1503; died 1532",Jan Gossaert,,,,,,,,,
94,0000153.jpeg,Portrait of a Man,c. 1525-1530,1525,1527.5,1530,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/LESSING_ART_10310750643;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/lessing/art/lessing_40030117_8b_srgb.jpg,Jan Gossaert (c. 1478-1532),Jan Gossaert,,,,,,,,,
95,0000154.jpeg,Portrait of a Man,1493-1532,1493,1512.5,1532,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKUNSTIG_10313756961;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/asmk/d0001/smk_kms184_8b_srgb.jpg,"Jan Gossaert (Mabuse), About 1478 Maubeuge - 13-10-1532 Middelburg, Flemish",Jan Gossaert,,,,,,,,,
96,0000156.jpeg,"Portrait of Francis I, King of France",ca. 1525-1530,1525,1527.5,1530,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWALTERSIG_10312544917;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/walters/d0001/walters_37.0412_post_as_8bit.jpg,"Workshop: Workshop of Joos van Cleve, Netherlandish, 16th century",Unsure,,,,,,,,Joos van Cleve,
97,0000157.jpeg,Portrait of a ManPortrait of a Doctor,1542,,1542,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310496220;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/26379_post_8b.jpg,"Master of the 1540s (Flemish, op.1541-1551)",Master of the 1540s,,,,,,,,,
98,0000158.jpeg,"Portrait of a Woman, probably a Self Portrait [Portret van een vrouw, waarschijnlijk een zelfportret]",1548,,1548,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313628743;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-4256_8b_srgb.jpg,"schilder: Hemessen, Catharina van",Catharina van Hemessen,,,,,,,,,
99,0000159.jpeg,Self Portrait,1548,,1548,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000713832;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d4054/41822000713832.jpg,"Catharina van Hemessen, 1528-ca. 1587",Catharina van Hemessen,,,,,,,,,
100,0000160.jpeg,Self Portrait,1548,,1548,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000713840;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d4054/41822000713840.jpg,"Catharina van Hemessen, 1528-ca. 1587",Catharina van Hemessen,,,,,,,,,
101,0000161.jpeg,Portrait of a Wool Merchant,circa 1540,,1540,,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_SAN_FRANCISCO_103854208;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/san_francisco/fasf.64794.jpg,"Jan Cornelisz Vermeyen, European; Flemish, 1500 - 1559",Jan Cornelisz Vermeyen,,,,,,,,,
102,0000162.jpeg,Portrait of Notary (St. Ivo),1st 1/2 16th C,1500,1525,1549,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000092773;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d4067/41822000092773.jpg,"Metsys, Quinten, 1466-1530",Quentin Matsys,,,,,,,,,
103,0000163.jpeg,"Portrait of a Lady, identified as Catherine of Aragon (1485-1536)",c. 1503-1504,1503,1503.5,1504,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/LESSING_ART_10310751762;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/lessing/art/lessing_26010311_8b_srgb.jpg,Michael Sittow (c. 1468-1525 or 1526),Michael Sittow,,,,,,,,,
104,0000164.jpeg,(Portrait of a man aged 37),c. 1550,,1550,,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_1039771395;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/frick_c10656_post_as_8b.jpg,"Flemish School (16th century) (Flemish, 16th C.) (attributed to)",Anonymous,,Flemish School,,,,,,,
105,0000166.jpeg,Portrait of a Man with a Skull,1550,,1550,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310498578;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w5618_post_8b.jpg,"Flemish School (16th century) (Flemish, 16th C.)",Anonymous,,Flemish School,,,,,,,
106,0000167.jpeg,Portrait of a Lady,1551,,1551,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGLIG_10313766762;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/ng_london_ng4732_8b_srgb.jpg,"Catharina van Hemessen, 1527/8 - after 1566?",Catharina van Hemessen,,,,,,,,,
107,0000168.jpeg,Portrait of a woman,1551,,1551,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000713873;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d4054/41822000713873.jpg,"Hemessen, Catharina van, 1528-ca. 1587",Catharina van Hemessen,,,,,,,,,
108,0000169.jpeg,"Portrait of John, Second Lord Sheffield, Aged 31",1552,,1552,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310498790;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w5638a_post_8b.jpg,"Moro, Antonio, Sir (Flemish, 1512-1575)",Sir Antonio Moro,,,,,,,,,
109,0000170.jpeg,Portrait of a Man,1552,,1552,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGLIG_10313768458;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/ng_london_ng1042_8b_srgb.jpg,"Catharina van Hemessen, 1527/8 - after 1566?",Catharina van Hemessen,,,,,,,,,
110,0000171.jpeg,Portrait of a Gentleman,1553,,1553,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_1039774076;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/frick_c20013_post_8b.jpg,"Eworth, Hans (Flemish, op.1540-1574)",Hans Eworth,,,,,,,,,
111,0000172.jpeg,Portrait of a Nobleman,1556,,1556,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10311807458;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/38879_post_8b.jpg,"Pourbus, Pieter Jansz (Flemish, 1523-1584)",Pieter Jansz Pourbus,,,,,,,,,
112,0000173.jpeg,Portrait of a Man,1550-1557,1550,1553.5,1557,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000713923;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d4054/41822000713923.jpg,"Hemessen, Jan Sanders van, ca. 1500-ca. 1563",Jan Sanders van Hemessen,,,,,,,,,
113,0000174.jpeg,Portrait of a Man in Armor,1558,,1558,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/GETTY_GGMP_1031171557;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/getty/ggmp/gm_00078901_as_8b.jpg,"Attributed to Antonis Mor van Dashorst (Flemish, 1517 - 1577)",Unsure,,,Antonis Mor van Dashorst,,,,,,
114,0000175.jpeg,Portrait of a Girl,c.1549,,1549,,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822001050150;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d4089/41822001050150.jpg,"Teerling, Levina, ca. 1515-1576",Levina Teerling,,,,,,,,,
115,0000176.jpeg,Portrait of a Man in Brown and Black,c. 1554-1556,1554,1555,1556,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/LESSING_ART_10310750908;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/lessing/art/lessing_40040413_8b_srgb.jpg,Jan van Hemessen (c. 1500-c. 1575),Jan van Hemessen,,,,,,,,,
116,0000177.jpeg,"Portrait of Catherine Grey, Countess of Hertford",1555-60,1555,1557.5,1560,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822001050127;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d4089/41822001050127.jpg,"Teerling, Levina, ca. 1515-1576",Levina Teerling,,,,,,,,,
117,0000178.jpeg,A Man with a Skull,about 1560 or later,1560,1560,1592,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGLIG_10313766697;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/ng_london_ng195_8b_srgb.jpg,"Michiel Coxcie, 1499 - 1592",Michiel Coxcie,,,,,,,,,
118,0000179.jpeg,Portrait of a Man in Black,c. 1554-1556,1554,1555,1556,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/LESSING_ART_10310750674;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/lessing/art/lessing_40130204_8b_srgb.jpg,Jan van Hemessen (c. 1500-c. 1575),Jan van Hemessen,,,,,,,,,
119,0000180.jpeg,"Portrait of Ambrose Dudley, 3rd Earl of Warwick",1560,,1560,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310498800;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w5437a_post_8b.jpg,"Moro, Antonio, Sir (Flemish, 1512-1575) (attributed to)",Sir Antonio Moro,,,,,,,,,
120,0000181.jpeg,Portrait of a Young Woman,1562,,1562,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310498523;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w7525_post_8b.jpg,"Eworth, Hans (Flemish, op.1540-1574)",Hans Eworth,,,,,,,,,
121,0000182.jpeg,Portrait of a Gentleman,1563,,1563,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310494874;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w3938_post_8b.jpg,"Eworth, Hans (Flemish, op.1540-1574)",Hans Eworth,,,,,,,,,
122,0000183.jpeg,Portrait of St. Nicholas,1563,,1563,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWALTERSIG_10312545383;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/walters/d0001/walters_pl1_37.2615_tr_t87ii.jpg,"Artist: Jacques de Poindre, Flemish, ca. 1527-ca. 1572",Jacques de Poindre,,,,,,,,,
123,0000184.jpeg,"Portrait of Hieronymus Rehlinger, Aged 51",1563,,1563,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310498811;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w7121_post_8b.jpg,"Neufchatel, Nicolas (Flemish, 1525/7-1590)",Nicolas Neufchatel,,,,,,,,,
124,0000185.jpeg,Portrait of Abbot Nicholas à Spira,1563,,1563,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWALTERSIG_10312545384;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/walters/d0001/walters_pl1_37.258_tr_t87ii.jpg,"Artist: Jacques de Poindre, Flemish, ca. 1527-ca. 1572",Jacques de Poindre,,,,,,,,,
125,0000186.jpeg,Portrait of a Young Girl,mid 16th century,1530,1550,1570,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_31188111;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10631815.jpg,"attributed to Willem Key (Flemish, about 1515-1568)",Unsure,,,Willem Key,,,,,,
126,0000187.jpeg,Portrait of a Lady,1567,,1567,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_1039773274;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/frick_c13206_post_as_8b.jpg,"Eworth, Hans (Flemish, op.1540-1574)",Hans Eworth,,,,,,,,,
127,0000188.jpeg,Portrait of Jan van Hembyze,1567,,1567,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000999019;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d4070/41822000999019.jpg,"Pourbus, Frans, 1545-1581",Frans Pourbus the Elder,,,,,,,,,
128,0000189.jpeg,Portrait of a Woman with a Pomander,1560-1568,1560,1564,1568,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWALTERSIG_10312545284;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/walters/d0001/walters_37.0807_post_as_8bit.jpg,"Artist: Willem Key(?), Flemish, ca. 1515-1568",Willem Key,,,,,,,,,
129,0000190.jpeg,Portrait of a GentlemanA Nobleman and his Wife,1569,,1569,,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310494094;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w3485_post_8b.jpg,"Moro, Antonio, Sir (Flemish, 1512-1575) (attributed to)",Sir Antonio Moro,,,,,,,,,
130,0000191.jpeg,Portrait Of A Gentleman,1560-1569,1560,1564.5,1569,,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWALTERSIG_10312546439;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/walters/d0001/walters_37.0563_post_as_8bit.jpg,"Painter: Frans Floris the elder(?), Flemish, ca. 1519-1570",Unsure,,,Frans Floris the elder,,,,,,
131,0000193.jpeg,Self Portrait,c.1565,,1565,,yes,Europe,Belgium,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822001050143;prevRouteTS=1568655143637,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d4089/41822001050143.jpg,"Teerling, Levina, ca. 1515-1576",Levina Teerling,,,,,,,,,
